case:concept:name,trace,start_time,end_time,app_type,duration_hours,has_accepted,has_denied,has_cancelled,is_success,edit_distance,norm_distance,rework_events,trace_len,is_non_success,deviation_band
Application_1004293292,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-01-07 20:53:14.423000+00:00,2016-01-18 14:39:28.328000+00:00,New credit,257.7705291666667,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_1004303396,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-01-04 12:38:39.579000+00:00,2016-01-29 12:51:12.804000+00:00,New credit,600.2092291666667,True,False,False,True,15,0.5555555555555556,10,27,False,high
Application_1004317586,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-09-14 17:19:15.957000+00:00,2016-09-23 09:41:39.247000+00:00,New credit,208.3731361111111,True,True,False,False,3,0.23076923076923078,1,13,True,medium
Application_100433898,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Returned', 'A_Validating', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-08-11 11:36:02.234000+00:00,2016-08-18 09:06:38.163000+00:00,New credit,165.50998027777777,True,False,False,True,9,0.47368421052631576,5,19,False,high
Application_1004385970,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-10-24 07:00:48.303000+00:00,2016-11-03 11:00:51.753000+00:00,New credit,244.00095833333333,True,False,False,True,3,0.23076923076923078,1,13,False,medium
Application_1004515382,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-10-17 15:38:04.799000+00:00,2016-10-23 21:03:22.039000+00:00,Limit raise,149.42145555555555,True,False,False,True,0,0.0,0,12,False,low
Application_1004573204,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-08-26 16:03:02.658000+00:00,2016-09-26 06:00:31.709000+00:00,Limit raise,733.9580697222223,True,False,True,False,4,0.3333333333333333,0,10,True,medium
Application_1004581995,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-17 15:04:19.304000+00:00,2016-10-20 06:00:36.106000+00:00,New credit,782.9380005555556,True,False,True,False,6,0.5,0,10,True,high
Application_1004601801,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'W_Call incomplete files', 'O_Cancelled', 'O_Cancelled')",2016-11-07 16:45:30.715000+00:00,2016-11-17 08:22:49.755000+00:00,New credit,231.62195555555556,True,False,False,True,13,0.5416666666666666,3,24,False,high
Application_1004618053,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-07-21 07:34:05.992000+00:00,2016-08-17 10:24:08.807000+00:00,Limit raise,650.8341152777778,True,False,False,True,0,0.0,0,12,False,low
Application_1004667877,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-04-19 07:40:49.280000+00:00,2016-05-19 13:46:01.432000+00:00,New credit,726.0867088888888,True,False,False,True,6,0.3333333333333333,3,18,False,medium
Application_1004702768,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-10-13 15:37:50.965000+00:00,2016-10-21 06:16:48.146000+00:00,New credit,182.64921694444445,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_1004718670,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-09-12 07:15:38.032000+00:00,2016-10-04 12:04:49.305000+00:00,Limit raise,532.8197980555556,True,False,False,True,4,0.2857142857142857,2,14,False,medium
Application_1004752022,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-08-14 14:30:08.095000+00:00,2016-09-15 06:00:28.368000+00:00,New credit,759.5056313888889,True,False,True,False,8,0.5714285714285714,0,14,True,high
Application_1004788187,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-03-31 12:01:20.438000+00:00,2016-05-05 06:00:25.950000+00:00,New credit,833.9848644444445,True,False,True,False,7,0.5833333333333334,0,11,True,high
Application_1004817800,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'A_Cancelled', 'O_Cancelled')",2016-08-24 07:16:20.780000+00:00,2016-09-24 06:16:47.808000+00:00,New credit,743.0075077777777,True,False,True,False,11,0.5789473684210527,0,19,True,high
Application_1004853526,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-11-23 12:48:23.719000+00:00,2016-11-29 10:35:04.140000+00:00,New credit,141.77789472222221,True,False,False,True,0,0.0,0,12,False,low
Application_1004943461,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-01-16 09:59:48.745000+00:00,2016-01-25 11:51:06.418000+00:00,Limit raise,217.85490916666666,True,False,False,True,0,0.0,0,12,False,low
Application_1004972579,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-09-14 16:16:44.147000+00:00,2016-09-26 12:27:55.911000+00:00,New credit,284.1866011111111,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_1005003910,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-06-06 12:49:11.493000+00:00,2016-06-10 13:52:27.894000+00:00,Limit raise,97.05455583333334,True,False,False,True,1,0.08333333333333333,0,11,False,low
Application_1005037911,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-09-02 19:58:09.187000+00:00,2016-10-04 06:00:19.127000+00:00,New credit,754.0360944444444,True,False,True,False,6,0.5,0,10,True,high
Application_1005228320,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled')",2016-11-10 14:03:33.988000+00:00,2016-12-16 10:22:04.918000+00:00,New credit,860.3085916666668,True,False,False,True,15,0.5555555555555556,2,27,False,high
Application_1005342157,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Validating', 'A_Incomplete', 'O_Accepted', 'A_Pending')",2016-07-21 12:43:19.158000+00:00,2016-08-05 12:38:42.799000+00:00,New credit,359.92323361111113,True,False,False,True,4,0.2857142857142857,1,14,False,medium
Application_1005395271,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-04-24 13:36:44.557000+00:00,2016-05-25 20:37:16.826000+00:00,New credit,751.0089636111111,True,False,True,False,6,0.5,0,10,True,high
Application_1005465952,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-07-27 12:02:15.612000+00:00,2016-08-05 07:27:49.132000+00:00,New credit,211.42597777777777,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_1005568510,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Cancelled', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'O_Cancelled', 'W_Call incomplete files')",2016-11-25 23:48:00.228000+00:00,2017-01-05 15:56:27.502000+00:00,New credit,976.1409094444444,True,False,True,False,37,0.8043478260869565,5,46,True,very_high
Application_1005586643,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-05-26 15:31:01.455000+00:00,2016-06-02 15:33:35.203000+00:00,Limit raise,168.0427077777778,True,False,False,True,1,0.08333333333333333,0,11,False,low
Application_1005604553,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'O_Accepted', 'A_Pending', 'W_Call incomplete files', 'O_Cancelled', 'O_Cancelled')",2016-03-17 13:05:56.700000+00:00,2016-03-30 13:30:02.676000+00:00,New credit,312.40166,True,False,False,True,15,0.5555555555555556,5,27,False,high
Application_1005677212,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-10-08 19:44:48.597000+00:00,2016-10-27 10:40:40.004000+00:00,New credit,446.93094638888886,True,False,False,True,3,0.2,1,15,False,low
Application_1005734659,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled', 'O_Cancelled')",2016-08-01 17:32:29.718000+00:00,2016-08-23 08:44:57.088000+00:00,New credit,519.2076027777778,True,False,False,True,10,0.5,0,20,False,high
Application_1005851562,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending')",2016-04-18 02:17:25.149000+00:00,2016-04-29 14:16:31.422000+00:00,New credit,275.9850758333333,True,False,False,True,2,0.16666666666666666,0,12,False,low
Application_1005878170,"('A_Create Application', 'A_Submitted', 'W_Handle leads', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'W_Call incomplete files', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-02-17 11:28:22.534000+00:00,2016-03-07 12:59:14.580000+00:00,New credit,457.51445722222223,True,False,False,True,14,0.5384615384615384,5,26,False,high
Application_100589233,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-03-25 10:51:03.856000+00:00,2016-04-11 08:13:10.516000+00:00,New credit,405.36851666666666,True,True,False,False,10,0.5,5,20,True,high
Application_1006019928,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-08-26 12:30:26.299000+00:00,2016-09-08 08:16:39.773000+00:00,New credit,307.7704094444444,True,False,False,True,2,0.14285714285714285,1,14,False,low
Application_1006058240,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused', 'W_Validate application')",2016-06-03 11:34:39.763000+00:00,2016-06-23 05:51:04.508000+00:00,New credit,474.2735402777778,True,True,False,False,4,0.2857142857142857,1,14,True,medium
Application_1006138809,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Returned', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-10-16 15:32:20.009000+00:00,2016-11-02 08:11:16.952000+00:00,New credit,400.64915083333335,True,False,False,True,9,0.47368421052631576,1,19,False,high
Application_1006164631,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Denied', 'O_Refused')",2016-07-14 10:34:03.477000+00:00,2016-08-10 08:09:46.106000+00:00,New credit,645.5951747222223,True,True,False,False,4,0.3333333333333333,0,12,True,medium
Application_1006214165,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-01-27 15:52:17.280000+00:00,2016-02-22 14:48:38.756000+00:00,New credit,622.9392988888889,True,False,False,True,7,0.3684210526315789,5,19,False,medium
Application_1006347888,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Cancelled', 'O_Cancelled')",2016-04-27 19:15:52.777000+00:00,2016-05-29 06:00:21.009000+00:00,New credit,754.7411755555555,True,False,True,False,5,0.4166666666666667,0,11,True,high
Application_1006372947,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Returned', 'W_Validate application', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled')",2016-06-13 08:46:51.177000+00:00,2016-06-28 10:08:00.833000+00:00,New credit,361.3526822222222,True,False,False,True,8,0.4,3,20,False,medium
Application_1006457880,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'A_Incomplete', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Validating', 'O_Accepted', 'A_Pending', 'O_Cancelled')",2016-09-21 12:13:49.024000+00:00,2016-10-05 08:59:36.924000+00:00,New credit,332.7633055555555,True,False,False,True,10,0.5,2,20,False,high
Application_1006458332,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'A_Incomplete', 'A_Validating', 'O_Accepted', 'A_Pending')",2016-09-15 20:31:56.379000+00:00,2016-10-13 11:28:23.989000+00:00,New credit,662.9410027777777,True,False,False,True,4,0.2857142857142857,1,14,False,medium
Application_1006489560,"('A_Create Application', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Sent', 'W_Complete application', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application')",2016-02-11 12:46:12.773000+00:00,2016-02-23 13:08:00.332000+00:00,New credit,288.3632108333333,True,False,False,True,1,0.07692307692307693,1,13,False,low
Application_1006959642,"('A_Create Application', 'A_Submitted', 'A_Concept', 'A_Accepted', 'O_Create Offer', 'O_Created', 'O_Create Offer', 'O_Created', 'O_Sent', 'O_Sent', 'A_Complete', 'A_Validating', 'O_Returned', 'O_Accepted', 'A_Pending', 'W_Validate application', 'O_Cancelled')",2016-05-23 16:29:24.105000+00:00,2016-05-30 12:28:36.811000+00:00,New credit,163.9868627777778,True,False,False,True,6,0.35294117647058826,1,17,False,medium
