dataset,global_trace_index,case_id,application_type,case_start_time,case_start_year_week,case_end_time,duration_hours,retained_event_count,distinct_activity_count
BPI Challenge 2017,173,Application_864903752,New credit,2016-01-04T14:57:25.327000+00:00,2016-W01,2016-01-13T08:16:20.155000+00:00,209.3152,19,15
BPI Challenge 2017,174,Application_1159653941,New credit,2016-01-04T15:03:14.536000+00:00,2016-W01,2016-02-04T07:00:22.894000+00:00,735.9523,10,10
BPI Challenge 2017,175,Application_663648942,New credit,2016-01-04T15:12:29.086000+00:00,2016-W01,2016-02-29T07:00:49.575000+00:00,1335.8057,15,11
BPI Challenge 2017,176,Application_1616009132,New credit,2016-01-04T15:30:10.904000+00:00,2016-W01,2016-01-22T06:54:32.002000+00:00,423.4059,14,14
BPI Challenge 2017,177,Application_53530491,New credit,2016-01-04T15:47:20.577000+00:00,2016-W01,2016-01-14T08:47:33.669000+00:00,233.0036,12,12
BPI Challenge 2017,178,Application_1953406738,New credit,2016-01-04T15:53:29.922000+00:00,2016-W01,2016-02-29T07:00:46.776000+00:00,1335.1213,15,11
BPI Challenge 2017,179,Application_1413308979,New credit,2016-01-04T15:57:50.744000+00:00,2016-W01,2016-01-11T14:00:11.663000+00:00,166.0391,11,11
BPI Challenge 2017,180,Application_1308403282,New credit,2016-01-04T16:04:35.836000+00:00,2016-W01,2016-01-22T07:56:50.578000+00:00,423.8708,17,15
BPI Challenge 2017,181,Application_212010049,New credit,2016-01-04T16:19:59.986000+00:00,2016-W01,2016-01-14T09:20:39.945000+00:00,233.0111,13,13
BPI Challenge 2017,182,Application_1946680177,New credit,2016-01-04T16:25:48.958000+00:00,2016-W01,2016-01-27T09:15:56.284000+00:00,544.8354,21,15
BPI Challenge 2017,183,Application_948316229,New credit,2016-01-04T16:26:28.165000+00:00,2016-W01,2016-02-26T08:16:33.644000+00:00,1263.8349,24,16
BPI Challenge 2017,184,Application_1138826038,New credit,2016-01-04T16:29:36.648000+00:00,2016-W01,2016-01-18T10:48:59.765000+00:00,330.3231,20,15
BPI Challenge 2017,185,Application_369105792,New credit,2016-01-04T16:53:54.402000+00:00,2016-W01,2016-01-06T08:50:04.865000+00:00,39.9362,11,11
BPI Challenge 2017,186,Application_1998350808,New credit,2016-01-04T16:54:44.484000+00:00,2016-W01,2016-02-06T07:12:44.231000+00:00,782.2999,11,11
BPI Challenge 2017,187,Application_1301009504,New credit,2016-01-04T17:15:28.482000+00:00,2016-W01,2016-02-05T07:00:41.870000+00:00,757.7537,11,11
BPI Challenge 2017,188,Application_547462088,New credit,2016-01-04T17:22:28.970000+00:00,2016-W01,2016-02-05T07:00:32.245000+00:00,757.6342,12,12
BPI Challenge 2017,189,Application_223366470,New credit,2016-01-04T17:31:19.462000+00:00,2016-W01,2016-02-03T08:15:31.970000+00:00,710.7368,15,15
BPI Challenge 2017,190,Application_1130151790,Limit raise,2016-01-04T17:48:54.583000+00:00,2016-W01,2016-02-04T07:00:32.600000+00:00,733.1939,10,10
BPI Challenge 2017,191,Application_1791187926,New credit,2016-01-04T17:58:09.645000+00:00,2016-W01,2016-02-29T07:00:37.986000+00:00,1333.0412,18,11
BPI Challenge 2017,192,Application_421364849,New credit,2016-01-04T18:04:07.898000+00:00,2016-W01,2016-01-19T09:10:15.608000+00:00,351.1021,14,14
BPI Challenge 2017,193,Application_1268592022,New credit,2016-01-04T18:09:14.763000+00:00,2016-W01,2016-01-22T08:30:41.304000+00:00,422.3574,18,15
BPI Challenge 2017,194,Application_1955353500,Limit raise,2016-01-04T18:12:09.282000+00:00,2016-W01,2016-01-21T10:43:14.283000+00:00,400.5181,15,14
BPI Challenge 2017,195,Application_485131054,New credit,2016-01-04T18:13:05.008000+00:00,2016-W01,2016-01-18T14:17:20.291000+00:00,332.0709,17,13
BPI Challenge 2017,196,Application_1979402314,New credit,2016-01-04T18:17:40.702000+00:00,2016-W01,2016-02-29T07:00:29.356000+00:00,1332.7135,22,11
BPI Challenge 2017,197,Application_1723028098,New credit,2016-01-04T18:25:14.175000+00:00,2016-W01,2016-01-25T13:42:06.328000+00:00,499.2812,13,13
BPI Challenge 2017,198,Application_1946236735,New credit,2016-01-04T18:27:54.340000+00:00,2016-W01,2016-01-19T15:18:19.377000+00:00,356.8403,15,13
BPI Challenge 2017,199,Application_1428307326,Limit raise,2016-01-04T18:43:26.266000+00:00,2016-W01,2016-01-11T14:42:17.322000+00:00,163.9808,11,11
BPI Challenge 2017,200,Application_1310063638,New credit,2016-01-04T18:44:28.417000+00:00,2016-W01,2016-01-11T15:46:39.995000+00:00,165.0365,12,12
BPI Challenge 2017,201,Application_1499869275,Limit raise,2016-01-04T18:45:24.250000+00:00,2016-W01,2016-02-16T08:30:44.275000+00:00,1021.7556,17,14
BPI Challenge 2017,202,Application_1141114991,New credit,2016-01-04T18:47:14.135000+00:00,2016-W01,2016-01-27T12:56:37.682000+00:00,546.1565,13,13
BPI Challenge 2017,203,Application_918770224,New credit,2016-01-04T18:50:10.563000+00:00,2016-W01,2016-02-17T13:41:24.994000+00:00,1050.854,31,16
BPI Challenge 2017,204,Application_1016816804,New credit,2016-01-04T19:04:49.998000+00:00,2016-W01,2016-01-22T14:42:58.991000+00:00,427.6358,16,14
BPI Challenge 2017,205,Application_1650844500,New credit,2016-01-04T19:14:57.883000+00:00,2016-W01,2016-02-24T09:36:52.493000+00:00,1214.3652,22,14
BPI Challenge 2017,206,Application_1854801140,New credit,2016-01-04T19:16:28.078000+00:00,2016-W01,2016-02-29T07:00:15.352000+00:00,1331.7298,22,11
BPI Challenge 2017,207,Application_2078020265,New credit,2016-01-04T19:19:26.630000+00:00,2016-W01,2016-01-13T12:23:58.292000+00:00,209.0755,18,14
BPI Challenge 2017,208,Application_567907480,New credit,2016-01-04T19:21:49.681000+00:00,2016-W01,2016-01-22T08:33:31.955000+00:00,421.1951,13,13
BPI Challenge 2017,209,Application_748088065,New credit,2016-01-04T19:40:34.453000+00:00,2016-W01,2016-02-01T13:05:51.918000+00:00,665.4215,12,12
BPI Challenge 2017,210,Application_572814439,New credit,2016-01-04T20:01:26.109000+00:00,2016-W01,2016-01-29T11:14:47.892000+00:00,591.2227,20,15
BPI Challenge 2017,211,Application_256650628,New credit,2016-01-04T20:01:27.588000+00:00,2016-W01,2016-01-29T07:36:05.715000+00:00,587.5773,16,14
BPI Challenge 2017,212,Application_1151254747,New credit,2016-01-04T20:05:20.179000+00:00,2016-W01,2016-02-29T07:01:52.579000+00:00,1330.9423,20,12
BPI Challenge 2017,213,Application_972938507,New credit,2016-01-04T20:08:31.768000+00:00,2016-W01,2016-01-28T12:11:10.146000+00:00,568.044,18,15
BPI Challenge 2017,214,Application_360475310,New credit,2016-01-04T20:09:03.737000+00:00,2016-W01,2016-01-14T14:47:57.932000+00:00,234.6484,17,14
BPI Challenge 2017,215,Application_19324985,New credit,2016-01-04T20:36:17.556000+00:00,2016-W01,2016-01-12T18:09:24.055000+00:00,189.5518,11,11
BPI Challenge 2017,216,Application_1643165806,New credit,2016-01-04T20:55:03.972000+00:00,2016-W01,2016-02-22T11:46:53.226000+00:00,1166.8637,12,12
BPI Challenge 2017,217,Application_418070482,New credit,2016-01-04T20:56:01.716000+00:00,2016-W01,2016-02-22T11:35:58.463000+00:00,1166.6658,20,15
BPI Challenge 2017,218,Application_1248349972,New credit,2016-01-04T21:00:27.548000+00:00,2016-W01,2016-02-05T10:13:29.526000+00:00,757.2172,19,16
BPI Challenge 2017,219,Application_923963777,New credit,2016-01-04T21:01:26.010000+00:00,2016-W01,2016-01-15T10:58:36.064000+00:00,253.9528,12,12
BPI Challenge 2017,220,Application_1746133767,New credit,2016-01-04T21:22:59.108000+00:00,2016-W01,2016-01-13T10:16:17.285000+00:00,204.8884,12,12
BPI Challenge 2017,221,Application_920497952,New credit,2016-01-04T21:37:11.994000+00:00,2016-W01,2016-02-06T07:12:34.437000+00:00,777.5896,14,10
BPI Challenge 2017,222,Application_886515262,New credit,2016-01-04T21:48:17.075000+00:00,2016-W01,2016-01-28T13:03:27.380000+00:00,567.2529,25,17
BPI Challenge 2017,223,Application_416441220,New credit,2016-01-04T21:52:52.272000+00:00,2016-W01,2016-02-06T07:12:32.182000+00:00,777.3278,10,10
BPI Challenge 2017,224,Application_1975617123,New credit,2016-01-04T22:20:23.818000+00:00,2016-W01,2016-01-15T15:45:35.290000+00:00,257.4199,21,16
BPI Challenge 2017,225,Application_726777197,New credit,2016-01-04T22:28:04.229000+00:00,2016-W01,2016-02-06T07:12:40.424000+00:00,776.7434,12,12
BPI Challenge 2017,226,Application_275597794,New credit,2016-01-05T00:13:37.421000+00:00,2016-W01,2016-01-27T10:13:34.625000+00:00,537.9992,24,14
BPI Challenge 2017,227,Application_153538723,New credit,2016-01-05T06:32:06.271000+00:00,2016-W01,2016-02-24T09:57:08.155000+00:00,1203.4172,14,14
BPI Challenge 2017,228,Application_368205428,New credit,2016-01-05T07:34:12.053000+00:00,2016-W01,2016-02-01T15:53:53.352000+00:00,656.3281,21,14
BPI Challenge 2017,229,Application_923808413,New credit,2016-01-05T08:04:49.732000+00:00,2016-W01,2016-01-13T15:40:28.526000+00:00,199.5941,14,13
BPI Challenge 2017,230,Application_1933550065,New credit,2016-01-05T08:23:53.784000+00:00,2016-W01,2016-03-03T07:00:47.421000+00:00,1390.6149,39,11
BPI Challenge 2017,231,Application_854409161,New credit,2016-01-05T08:48:04.667000+00:00,2016-W01,2016-02-05T07:00:38.682000+00:00,742.2094,10,10
BPI Challenge 2017,232,Application_346636726,New credit,2016-01-05T08:49:51.416000+00:00,2016-W01,2016-01-13T15:49:26.741000+00:00,198.9931,19,16
BPI Challenge 2017,233,Application_1420077883,New credit,2016-01-05T09:10:04.081000+00:00,2016-W01,2016-02-10T14:59:24.207000+00:00,869.8223,20,15
BPI Challenge 2017,234,Application_236257423,New credit,2016-01-05T09:23:57.597000+00:00,2016-W01,2016-02-06T07:12:52.633000+00:00,765.8153,10,10
BPI Challenge 2017,235,Application_1892186837,New credit,2016-01-05T09:32:52.120000+00:00,2016-W01,2016-01-08T15:10:40.398000+00:00,77.6301,15,15
BPI Challenge 2017,236,Application_438518989,New credit,2016-01-05T09:49:46.021000+00:00,2016-W01,2016-01-22T06:47:59.404000+00:00,404.9704,24,17
BPI Challenge 2017,237,Application_788421650,New credit,2016-01-05T09:53:16.447000+00:00,2016-W01,2016-03-03T07:00:39.047000+00:00,1389.1229,13,9
BPI Challenge 2017,238,Application_1447851462,Limit raise,2016-01-05T10:04:42.622000+00:00,2016-W01,2016-01-20T09:07:19.316000+00:00,359.0435,16,14
BPI Challenge 2017,239,Application_664267418,New credit,2016-01-05T10:10:01.145000+00:00,2016-W01,2016-01-20T08:34:49.068000+00:00,358.4133,11,11
BPI Challenge 2017,240,Application_2118101879,Limit raise,2016-01-05T10:14:11.329000+00:00,2016-W01,2016-01-11T13:26:05.389000+00:00,147.1984,12,12
BPI Challenge 2017,241,Application_1259601023,Limit raise,2016-01-05T10:46:40.644000+00:00,2016-W01,2016-01-13T14:59:15.550000+00:00,196.2097,15,13
BPI Challenge 2017,242,Application_969058358,New credit,2016-01-05T10:48:22.177000+00:00,2016-W01,2016-01-27T12:28:59.513000+00:00,529.677,19,15
BPI Challenge 2017,243,Application_29490720,Limit raise,2016-01-05T10:56:50.517000+00:00,2016-W01,2016-01-20T10:33:29.635000+00:00,359.6109,16,14
BPI Challenge 2017,244,Application_193978070,New credit,2016-01-05T10:58:53.232000+00:00,2016-W01,2016-01-15T12:17:09.461000+00:00,241.3045,16,16
BPI Challenge 2017,245,Application_1916415976,New credit,2016-01-05T10:59:48.486000+00:00,2016-W01,2016-01-15T08:52:20.965000+00:00,237.8757,16,13
BPI Challenge 2017,246,Application_1267839101,New credit,2016-01-05T11:08:32.694000+00:00,2016-W01,2016-01-25T12:07:01.293000+00:00,480.9746,12,12
BPI Challenge 2017,247,Application_1101248362,New credit,2016-01-05T11:11:11.458000+00:00,2016-W01,2016-02-16T08:32:46.709000+00:00,1005.3598,15,15
BPI Challenge 2017,248,Application_1800870760,New credit,2016-01-05T11:16:59.420000+00:00,2016-W01,2016-01-22T07:25:17.207000+00:00,404.1383,18,15
BPI Challenge 2017,249,Application_1484851617,New credit,2016-01-05T11:20:20.505000+00:00,2016-W01,2016-02-05T07:00:24.256000+00:00,739.6677,14,10
BPI Challenge 2017,250,Application_402039661,New credit,2016-01-05T11:31:29.221000+00:00,2016-W01,2016-02-02T13:29:49.657000+00:00,673.9723,22,10
BPI Challenge 2017,251,Application_1494501575,New credit,2016-01-05T11:51:39.155000+00:00,2016-W01,2016-01-22T06:57:28.699000+00:00,403.0971,22,16
BPI Challenge 2017,252,Application_1675166178,New credit,2016-01-05T11:53:47.651000+00:00,2016-W01,2016-01-20T16:29:27.582000+00:00,364.5944,14,13
BPI Challenge 2017,253,Application_297421946,New credit,2016-01-05T12:09:03.143000+00:00,2016-W01,2016-01-22T06:58:49.730000+00:00,402.8296,13,13
BPI Challenge 2017,254,Application_920229339,New credit,2016-01-05T12:37:23.767000+00:00,2016-W01,2016-02-08T15:45:13.723000+00:00,819.1305,18,16
BPI Challenge 2017,255,Application_562322973,New credit,2016-01-05T12:44:12.875000+00:00,2016-W01,2016-01-13T10:59:31.643000+00:00,190.2552,14,10
BPI Challenge 2017,256,Application_722397148,New credit,2016-01-05T12:44:52.069000+00:00,2016-W01,2016-01-19T15:16:49.899000+00:00,338.5327,28,16
BPI Challenge 2017,257,Application_1645236489,New credit,2016-01-05T12:49:46.815000+00:00,2016-W01,2016-02-01T10:41:48.767000+00:00,645.8672,25,10
BPI Challenge 2017,258,Application_1868808301,New credit,2016-01-05T12:51:23.173000+00:00,2016-W01,2016-01-14T10:34:43.313000+00:00,213.7223,22,16
BPI Challenge 2017,259,Application_1702060008,New credit,2016-01-05T13:11:08.580000+00:00,2016-W01,2016-01-14T07:24:15.947000+00:00,210.2187,15,14
BPI Challenge 2017,260,Application_2059945768,New credit,2016-01-05T13:14:35.385000+00:00,2016-W01,2016-01-22T07:20:58.105000+00:00,402.1063,17,14
BPI Challenge 2017,261,Application_2115613475,New credit,2016-01-05T13:21:00.197000+00:00,2016-W01,2016-03-03T07:01:22.932000+00:00,1385.673,27,11
BPI Challenge 2017,262,Application_409724822,New credit,2016-01-05T13:28:06.969000+00:00,2016-W01,2016-02-06T07:12:56.233000+00:00,761.747,11,11
BPI Challenge 2017,263,Application_788960916,New credit,2016-01-05T13:33:51.045000+00:00,2016-W01,2016-02-06T07:12:53.619000+00:00,761.6507,11,11
BPI Challenge 2017,264,Application_1807951250,New credit,2016-01-05T13:40:32.810000+00:00,2016-W01,2016-01-15T07:55:08.412000+00:00,234.2432,18,15
BPI Challenge 2017,265,Application_944177310,New credit,2016-01-05T13:44:13.455000+00:00,2016-W01,2016-02-06T07:12:51.446000+00:00,761.4772,14,11
BPI Challenge 2017,266,Application_1277100580,New credit,2016-01-05T13:48:39.449000+00:00,2016-W01,2016-01-13T14:52:18.399000+00:00,193.0608,16,14
BPI Challenge 2017,267,Application_1943199357,New credit,2016-01-05T13:54:38.881000+00:00,2016-W01,2016-01-13T14:12:01.433000+00:00,192.2896,13,13
BPI Challenge 2017,268,Application_1462709587,New credit,2016-01-05T13:55:35.429000+00:00,2016-W01,2016-01-12T15:18:32.391000+00:00,169.3825,15,14
BPI Challenge 2017,269,Application_1911804233,New credit,2016-01-05T14:00:51.292000+00:00,2016-W01,2016-02-07T07:00:21.498000+00:00,784.9917,11,11
BPI Challenge 2017,270,Application_1195396325,New credit,2016-01-05T14:02:20.105000+00:00,2016-W01,2016-01-13T14:45:58.132000+00:00,192.7272,24,16
BPI Challenge 2017,271,Application_1274070913,New credit,2016-01-05T14:13:16.353000+00:00,2016-W01,2016-02-05T07:00:18.638000+00:00,736.784,14,10
BPI Challenge 2017,272,Application_503966930,Limit raise,2016-01-05T14:29:54.632000+00:00,2016-W01,2016-01-22T15:04:18.460000+00:00,408.5733,16,14
BPI Challenge 2017,273,Application_1362293013,New credit,2016-01-05T14:47:59.382000+00:00,2016-W01,2016-01-22T07:03:55.420000+00:00,400.2656,19,14
BPI Challenge 2017,274,Application_866541745,New credit,2016-01-05T14:51:59.336000+00:00,2016-W01,2016-03-03T07:01:18.941000+00:00,1384.1554,21,10
BPI Challenge 2017,275,Application_200000547,New credit,2016-01-05T14:52:56.723000+00:00,2016-W01,2016-02-24T07:34:40.757000+00:00,1192.6956,27,16
BPI Challenge 2017,276,Application_948906324,New credit,2016-01-05T14:56:35.768000+00:00,2016-W01,2016-01-13T09:00:37.991000+00:00,186.0673,13,13
BPI Challenge 2017,277,Application_1172125329,New credit,2016-01-05T14:56:56.323000+00:00,2016-W01,2016-01-15T10:23:07.739000+00:00,235.4365,17,13
BPI Challenge 2017,278,Application_1931792282,New credit,2016-01-05T14:59:08.621000+00:00,2016-W01,2016-01-07T19:35:25.881000+00:00,52.6048,10,10
BPI Challenge 2017,279,Application_275338795,New credit,2016-01-05T15:02:12.317000+00:00,2016-W01,2016-01-11T15:51:04.982000+00:00,144.8146,15,14
BPI Challenge 2017,280,Application_243636886,New credit,2016-01-05T15:10:02.732000+00:00,2016-W01,2016-02-11T07:00:31.904000+00:00,879.8414,11,11
BPI Challenge 2017,281,Application_1838732360,New credit,2016-01-05T15:28:36.073000+00:00,2016-W01,2016-02-05T07:00:33.230000+00:00,735.5325,10,10
BPI Challenge 2017,282,Application_125495187,New credit,2016-01-05T15:55:01.056000+00:00,2016-W01,2016-01-21T07:09:41.101000+00:00,375.2445,15,15
BPI Challenge 2017,283,Application_2006366791,New credit,2016-01-05T16:01:51.443000+00:00,2016-W01,2016-02-22T07:01:20.240000+00:00,1142.9913,32,15
BPI Challenge 2017,284,Application_1930449097,New credit,2016-01-05T16:03:54.068000+00:00,2016-W01,2016-02-05T07:00:42.684000+00:00,734.9468,10,10
BPI Challenge 2017,285,Application_1640008006,New credit,2016-01-05T16:08:05.384000+00:00,2016-W01,2016-01-14T13:01:26.169000+00:00,212.8891,14,14
BPI Challenge 2017,286,Application_1281827491,New credit,2016-01-05T16:09:23.396000+00:00,2016-W01,2016-01-22T07:42:15.359000+00:00,399.5478,15,13
BPI Challenge 2017,287,Application_1854554571,New credit,2016-01-05T16:10:42.688000+00:00,2016-W01,2016-01-20T09:03:21.851000+00:00,352.8775,17,15
BPI Challenge 2017,288,Application_13372270,New credit,2016-01-05T16:12:44.241000+00:00,2016-W01,2016-01-18T09:32:25.406000+00:00,305.3281,13,13
BPI Challenge 2017,289,Application_1492351094,New credit,2016-01-05T16:13:24.971000+00:00,2016-W01,2016-01-22T07:38:46.659000+00:00,399.4227,18,15
BPI Challenge 2017,290,Application_675506291,New credit,2016-01-05T16:21:19.432000+00:00,2016-W01,2016-01-19T12:36:33.376000+00:00,332.2539,13,13
BPI Challenge 2017,291,Application_898874076,New credit,2016-01-05T16:24:14.653000+00:00,2016-W01,2016-03-03T07:00:49.736000+00:00,1382.6097,22,10
BPI Challenge 2017,292,Application_1251541081,New credit,2016-01-05T16:30:55.985000+00:00,2016-W01,2016-01-08T16:53:59.407000+00:00,72.3843,10,10
BPI Challenge 2017,293,Application_1853222107,New credit,2016-01-05T16:49:11.138000+00:00,2016-W01,2016-01-19T10:52:58.163000+00:00,330.0631,14,14
BPI Challenge 2017,294,Application_1629784556,New credit,2016-01-05T16:52:13.051000+00:00,2016-W01,2016-01-29T09:06:48.737000+00:00,568.2432,20,15
BPI Challenge 2017,295,Application_190984886,New credit,2016-01-05T17:19:51.151000+00:00,2016-W01,2016-01-13T15:55:36.336000+00:00,190.5959,19,15
BPI Challenge 2017,296,Application_911291915,Limit raise,2016-01-05T17:30:27.818000+00:00,2016-W01,2016-02-06T07:12:26.592000+00:00,757.6997,10,10
BPI Challenge 2017,297,Application_1179942266,New credit,2016-01-05T17:37:26.786000+00:00,2016-W01,2016-01-14T07:52:16.470000+00:00,206.2471,14,14
BPI Challenge 2017,298,Application_1807570830,New credit,2016-01-05T17:46:10.322000+00:00,2016-W01,2016-01-29T08:14:55.626000+00:00,566.4793,14,13
BPI Challenge 2017,299,Application_88479581,New credit,2016-01-05T17:49:06.491000+00:00,2016-W01,2016-02-22T11:11:42.190000+00:00,1145.3766,18,14
BPI Challenge 2017,300,Application_804815556,New credit,2016-01-05T17:51:36.944000+00:00,2016-W01,2016-01-21T13:27:21.461000+00:00,379.5957,16,13
BPI Challenge 2017,301,Application_1669670154,New credit,2016-01-05T18:03:15.925000+00:00,2016-W01,2016-01-14T09:18:51.235000+00:00,207.2598,13,13
BPI Challenge 2017,302,Application_1231177181,New credit,2016-01-05T18:06:25.110000+00:00,2016-W01,2016-01-15T08:48:20.167000+00:00,230.6986,22,16
BPI Challenge 2017,303,Application_989064530,New credit,2016-01-05T18:45:13.266000+00:00,2016-W01,2016-01-26T09:30:51.856000+00:00,494.7607,17,15
BPI Challenge 2017,304,Application_2063036518,Limit raise,2016-01-05T18:55:29.469000+00:00,2016-W01,2016-01-13T10:44:34.986000+00:00,183.8182,11,11
BPI Challenge 2017,305,Application_1174199914,New credit,2016-01-05T19:03:43.641000+00:00,2016-W01,2016-01-20T07:39:58.466000+00:00,348.6041,15,14
BPI Challenge 2017,306,Application_1891076145,New credit,2016-01-05T19:14:35.562000+00:00,2016-W01,2016-01-15T14:44:43.017000+00:00,235.5021,20,15
